timestamp,symbol,short_strike,long_strike,credit,spread_width,status
2025-05-19T16:36:30.157597,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:39:32.010328,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T09:40:38.654697,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:43:25.775340,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T09:43:52.652140,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:44:35.322604,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:45:57.429145,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T09:47:28.168969,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:52:43.151910,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:53:55.030380,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T09:53:55.985691,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:55:13.792838,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T09:55:47.137309,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T16:58:37.149580,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:00:04.375465,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:00:32.740201,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:03:21.383993,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:03:24.981574,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:05:14.571977,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:06:46.005982,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:07:53.652824,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:10:44.745077,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:11:28.623959,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:12:22.358521,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:14:24.318578,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:15:57.213936,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:18:20.101545,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:19:31.794267,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:20:53.297109,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:21:55.556607,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:23:10.974520,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:24:47.433383,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:26:27.910149,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:32:07.499030,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:32:40.068498,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:32:40.145063,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:34:32.604776,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:35:01.138748,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:38:29.586818,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:41:32.497011,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:41:42.351739,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:43:43.992100,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:44:17.276170,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:46:04.809793,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:48:34.084882,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:49:12.472090,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:51:29.611630,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:51:58.786784,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:53:17.939033,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T17:55:20.365060,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T10:57:01.349168,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:00:25.367975,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:00:46.134177,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:01:39.980227,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:03:11.904412,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:04:00.199200,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:05:53.207623,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:08:03.943613,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:09:37.361992,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:13:13.649412,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:13:16.886193,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:15:30.389812,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:16:48.600271,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:19:30.423990,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:20:09.224191,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:21:42.344204,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:23:32.003755,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:26:39.765246,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T11:28:17.399544,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:29:18.112451,IWM,208.0,207.0,0.6005,1.0,submitted
2025-05-19T18:30:40.245308,IWM,209.0,208.0,2.06,1.0,submitted
2025-05-19T11:32:25.986046,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:34:20.290200,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T18:36:56.542057,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T18:39:12.045868,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:39:30.052181,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:41:28.684490,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T18:43:24.794020,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T18:46:21.115218,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:46:37.835559,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:48:36.318970,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T18:51:16.889960,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:54:09.727603,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T11:59:43.684006,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T12:05:27.036318,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T12:10:45.627028,IWM,209.0,208.0,2.08,1.0,submitted
2025-05-19T12:43:39.884453,IWM,209.0,208.0,0.54,1.0,submission_failed
2025-05-19T12:48:58.265111,IWM,209.0,208.0,0.54,1.0,submission_failed
2025-05-19T13:05:15.860345,IWM,209.0,208.0,0.54,1.0,submission_failed
2025-05-20T10:17:15.424220,SPY,593.0,592.0,0.25999999999999995,1.0,submitted
2025-05-20T10:27:43.760353,SPY,593.0,592.0,0.2805,1.0,submitted
2025-05-20T10:27:47.748355,QQQ,520.0,519.0,0.24999999999999994,1.0,submitted
2025-05-20T10:30:38.479110,SPY,593.0,592.0,0.30999999999999994,1.0,submitted
2025-05-20T10:30:42.576162,QQQ,520.0,519.0,0.32499999999999996,1.0,submitted
2025-05-20T10:35:53.240805,SPY,592.0,591.0,0.23000000000000004,1.0,submitted
2025-05-20T10:35:57.148221,QQQ,520.0,519.0,0.42000000000000004,1.0,submitted
2025-05-20T10:41:07.497207,SPY,592.0,591.0,0.19949999999999998,1.0,submitted
2025-05-20T10:41:11.513069,QQQ,520.0,519.0,0.4395,1.0,submitted
2025-05-20T10:46:02.303516,SPY,593.0,592.0,0.42,1.0,submitted
2025-05-20T10:46:06.186563,QQQ,520.0,519.0,0.42999999999999994,1.0,submitted
2025-05-20T10:51:16.225176,SPY,592.0,591.0,0.22,1.0,submitted
2025-05-20T10:51:20.052025,QQQ,520.0,519.0,0.3945000000000001,1.0,submitted
2025-05-20T10:56:30.081289,SPY,592.0,591.0,0.22000000000000003,1.0,submitted
2025-05-20T10:56:33.989090,QQQ,520.0,519.0,0.44499999999999995,1.0,submitted
2025-05-20T10:57:45.752187,SPY,592.0,591.0,0.19999999999999998,1.0,submitted
2025-05-20T10:57:50.879097,QQQ,520.0,519.0,0.4205000000000001,1.0,submitted
2025-05-20T11:00:01.490137,SPY,593.0,592.0,0.435,1.0,submitted
2025-05-20T11:00:05.913094,QQQ,520.0,519.0,0.37,1.0,submitted
2025-05-20T11:02:16.611621,SPY,592.0,591.0,0.18,1.0,submitted
2025-05-20T11:02:20.699999,QQQ,520.0,519.0,0.385,1.0,submitted
2025-05-20T11:04:31.036368,SPY,593.0,592.0,0.31,1.0,submitted
2025-05-20T11:04:35.077741,QQQ,520.0,519.0,0.34550000000000003,1.0,submitted
2025-05-20T11:06:45.258609,SPY,593.0,592.0,0.32,1.0,submitted
2025-05-20T11:06:49.201227,QQQ,520.0,519.0,0.355,1.0,submitted
2025-05-20T11:08:59.431186,SPY,593.0,592.0,0.39,1.0,submitted
2025-05-20T11:09:03.527343,QQQ,520.0,519.0,0.38050000000000006,1.0,submitted
2025-05-20T11:11:14.395823,SPY,593.0,592.0,0.33999999999999997,1.0,submitted
2025-05-20T11:11:18.779901,QQQ,520.0,519.0,0.31000000000000005,1.0,submitted
2025-05-20T11:13:29.467685,SPY,593.0,592.0,0.38,1.0,submitted
2025-05-20T11:13:33.353587,QQQ,520.0,519.0,0.41000000000000003,1.0,submitted
2025-05-20T11:15:43.671276,SPY,593.0,592.0,0.37000000000000005,1.0,submitted
2025-05-20T11:15:47.577893,QQQ,520.0,519.0,0.415,1.0,submitted
2025-05-20T11:18:00.980305,SPY,592.0,591.0,0.26999999999999996,1.0,submitted
2025-05-20T11:18:04.929460,QQQ,520.0,519.0,0.49,1.0,submitted
2025-05-20T11:20:15.065063,SPY,592.0,591.0,0.24,1.0,submitted
2025-05-20T11:20:19.105600,QQQ,520.0,519.0,0.5000000000000001,1.0,submitted
2025-05-20T11:22:29.569504,SPY,591.0,590.0,0.29,1.0,submitted
2025-05-20T11:22:33.468167,QQQ,519.0,518.0,0.4850000000000001,1.0,submitted
2025-05-20T11:24:43.661991,SPY,591.0,590.0,0.21000000000000002,1.0,submitted
2025-05-20T11:24:47.553759,QQQ,519.0,518.0,0.4195,1.0,submitted
2025-05-20T11:26:58.004311,SPY,591.0,590.0,0.2899999999999999,1.0,submitted
2025-05-20T11:27:02.150057,QQQ,519.0,518.0,0.41000000000000003,1.0,submitted
2025-05-20T11:29:12.606804,SPY,590.0,589.0,0.26,1.0,submitted
2025-05-20T11:29:16.586219,QQQ,518.0,517.0,0.385,1.0,submitted
2025-05-20T11:31:27.405012,SPY,590.0,589.0,0.30500000000000005,1.0,submitted
2025-05-20T11:31:31.151441,QQQ,518.0,517.0,0.4450000000000002,1.0,submitted
2025-05-20T11:33:42.482129,SPY,590.0,589.0,0.21000000000000002,1.0,submitted
2025-05-20T11:33:47.379322,QQQ,518.0,517.0,0.335,1.0,submitted
2025-05-20T11:35:58.131777,SPY,591.0,590.0,0.37,1.0,submitted
2025-05-20T11:36:01.798211,QQQ,518.0,517.0,0.265,1.0,submitted
2025-05-20T11:38:12.107150,SPY,591.0,590.0,0.32999999999999996,1.0,submitted
2025-05-20T11:38:15.895434,QQQ,519.0,518.0,0.42500000000000004,1.0,submitted
2025-05-20T11:40:26.197177,SPY,591.0,590.0,0.25999999999999995,1.0,submitted
2025-05-20T11:40:30.176715,QQQ,519.0,518.0,0.49,1.0,submitted
2025-05-20T11:42:43.739470,SPY,590.0,589.0,0.20999999999999996,1.0,submitted
2025-05-20T11:42:47.497755,QQQ,518.0,517.0,0.4099999999999999,1.0,submitted
2025-05-20T11:44:58.197365,SPY,590.0,589.0,0.1605,1.0,submitted
2025-05-20T11:45:02.152396,QQQ,518.0,517.0,0.37050000000000005,1.0,submitted
2025-05-20T11:47:12.841577,SPY,590.0,589.0,0.21049999999999996,1.0,submitted
2025-05-20T11:47:16.538549,QQQ,518.0,517.0,0.36450000000000005,1.0,submitted
2025-05-20T11:49:27.456091,SPY,590.0,589.0,0.16,1.0,submitted
2025-05-20T11:49:31.703655,QQQ,518.0,517.0,0.36449999999999994,1.0,submitted
2025-05-20T11:51:42.646879,SPY,591.0,590.0,0.35000000000000003,1.0,submitted
2025-05-20T11:51:46.331439,QQQ,518.0,517.0,0.33499999999999996,1.0,submitted
2025-05-20T11:53:56.832947,SPY,591.0,590.0,0.35999999999999993,1.0,submitted
2025-05-20T11:54:00.596996,QQQ,518.0,517.0,0.33499999999999996,1.0,submitted
2025-05-20T11:56:10.880718,SPY,591.0,590.0,0.37,1.0,submitted
2025-05-20T11:56:14.738435,QQQ,518.0,517.0,0.39,1.0,submitted
2025-05-20T11:58:25.459793,SPY,590.0,589.0,0.19949999999999998,1.0,submitted
2025-05-20T11:58:29.237921,QQQ,518.0,517.0,0.39,1.0,submitted
2025-05-20T12:00:40.461383,SPY,590.0,589.0,0.34,1.0,submitted
2025-05-20T12:00:44.678124,QQQ,517.0,516.0,0.26499999999999996,1.0,submitted
2025-05-20T12:02:55.748324,SPY,590.0,589.0,0.36,1.0,submitted
2025-05-20T12:30:45.600409,SPY,591.0,590.0,0.22999999999999998,1.0,submission_failed
2025-05-20T12:30:49.626688,QQQ,519.0,518.0,0.3550000000000001,1.0,submitted
2025-05-20T12:32:59.621766,SPY,592.0,591.0,0.4,1.0,submission_failed
2025-05-20T12:33:03.525687,QQQ,519.0,518.0,0.355,1.0,submission_failed
2025-05-20T12:35:13.355813,SPY,592.0,591.0,0.31000000000000005,1.0,submission_failed
2025-05-20T12:35:17.212336,QQQ,519.0,518.0,0.3,1.0,submission_failed
2025-05-20T12:37:27.331815,SPY,592.0,591.0,0.39999999999999997,1.0,submission_failed
2025-05-20T12:37:31.251322,QQQ,519.0,518.0,0.32999999999999996,1.0,submission_failed
2025-05-20T12:39:41.593887,SPY,592.0,591.0,0.30999999999999994,1.0,submission_failed
2025-05-20T12:39:45.308568,QQQ,519.0,518.0,0.24950000000000003,1.0,submission_failed
2025-05-20T12:41:54.968409,SPY,592.0,591.0,0.37999999999999995,1.0,submission_failed
2025-05-20T12:44:08.776252,SPY,591.0,590.0,0.19,1.0,submission_failed
2025-05-20T12:44:12.557254,QQQ,519.0,518.0,0.36,1.0,submission_failed
2025-05-20T12:46:22.484512,SPY,591.0,590.0,0.2,1.0,submission_failed
2025-05-20T12:46:26.268551,QQQ,519.0,518.0,0.42000000000000004,1.0,submission_failed
2025-05-20T12:48:35.919258,SPY,592.0,591.0,0.31999999999999995,1.0,submission_failed
2025-05-20T12:48:39.698913,QQQ,519.0,518.0,0.31499999999999995,1.0,submission_failed
2025-05-20T12:50:49.444045,SPY,592.0,591.0,0.28,1.0,submission_failed
2025-05-20T12:53:03.126269,SPY,592.0,591.0,0.21,1.0,submission_failed
2025-05-20T12:53:07.147673,QQQ,520.0,519.0,0.38,1.0,submission_failed
2025-05-20T12:57:35.813564,QQQ,520.0,519.0,0.265,1.0,submission_failed
2025-05-20T12:59:45.718385,SPY,593.0,592.0,0.26,1.0,submission_failed
2025-05-21T06:34:00.806557,SPY,588.0,587.0,0.27000000000000013,1.0,submitted
2025-05-21T06:34:04.980922,QQQ,517.0,516.0,0.3800000000000001,1.0,submitted
2025-05-21T06:34:08.511742,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:36:15.407587,SPY,588.0,587.0,0.29000000000000004,1.0,submitted
2025-05-21T06:36:19.936168,QQQ,517.0,516.0,0.41999999999999993,1.0,submitted
2025-05-21T06:36:23.721418,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:38:30.639855,SPY,588.0,587.0,0.2855000000000001,1.0,submitted
2025-05-21T06:38:34.788594,QQQ,517.0,516.0,0.4099999999999999,1.0,submitted
2025-05-21T06:38:38.420782,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:40:45.213546,SPY,588.0,587.0,0.29000000000000015,1.0,submitted
2025-05-21T06:40:49.490825,QQQ,517.0,516.0,0.32000000000000006,1.0,submitted
2025-05-21T06:40:53.153437,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:42:59.822344,SPY,588.0,587.0,0.24949999999999994,1.0,submitted
2025-05-21T06:43:03.933132,QQQ,517.0,516.0,0.30500000000000016,1.0,submitted
2025-05-21T06:43:10.557847,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:45:20.525744,SPY,588.0,587.0,0.28,1.0,submitted
2025-05-21T06:45:24.885395,QQQ,518.0,517.0,1.5849999999999997,1.0,submitted
2025-05-21T06:45:28.494116,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:47:35.198746,SPY,588.0,587.0,0.1995,1.0,submitted
2025-05-21T06:47:39.540515,QQQ,518.0,517.0,1.7249999999999996,1.0,submitted
2025-05-21T06:47:43.102401,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:49:49.734463,SPY,589.0,588.0,0.30500000000000005,1.0,submitted
2025-05-21T06:49:53.861207,QQQ,518.0,517.0,1.7599999999999998,1.0,submitted
2025-05-21T06:50:00.458138,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:52:07.539870,SPY,589.0,588.0,0.2699999999999999,1.0,submitted
2025-05-21T06:52:11.899660,QQQ,518.0,517.0,1.8899999999999997,1.0,submitted
2025-05-21T06:52:18.545287,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:54:25.400351,SPY,589.0,588.0,0.2899999999999999,1.0,submitted
2025-05-21T06:54:32.687870,QQQ,518.0,517.0,1.8349999999999997,1.0,submitted
2025-05-21T06:54:54.673997,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:57:01.483197,SPY,589.0,588.0,0.255,1.0,submitted
2025-05-21T06:57:05.677356,QQQ,518.0,517.0,1.9304999999999997,1.0,submitted
2025-05-21T06:57:09.195353,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T06:59:15.991677,SPY,588.0,587.0,0.2705000000000001,1.0,submitted
2025-05-21T06:59:20.278901,QQQ,518.0,517.0,1.8349999999999997,1.0,submitted
2025-05-21T06:59:23.747342,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:01:30.776715,SPY,589.0,588.0,0.26,1.0,submitted
2025-05-21T07:01:35.042543,QQQ,518.0,517.0,1.8304999999999998,1.0,submitted
2025-05-21T07:01:38.569671,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:03:45.563592,SPY,589.0,588.0,0.26,1.0,submitted
2025-05-21T07:03:49.909570,QQQ,518.0,517.0,1.9499999999999997,1.0,submitted
2025-05-21T07:03:53.476126,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:06:00.319668,SPY,589.0,588.0,0.18999999999999995,1.0,submitted
2025-05-21T07:06:04.541525,QQQ,518.0,517.0,2.1049999999999995,1.0,submitted
2025-05-21T07:06:08.145977,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:08:14.907811,SPY,589.0,588.0,0.24,1.0,submitted
2025-05-21T07:08:19.086799,QQQ,518.0,517.0,2.0649999999999995,1.0,submitted
2025-05-21T07:08:22.795334,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:10:29.551786,SPY,589.0,588.0,0.20000000000000007,1.0,submitted
2025-05-21T07:10:33.718999,QQQ,518.0,517.0,2.1149999999999998,1.0,submitted
2025-05-21T07:10:40.374764,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:12:50.496434,SPY,589.0,588.0,0.28949999999999987,1.0,submitted
2025-05-21T07:12:55.099937,QQQ,518.0,517.0,2.0104999999999995,1.0,submitted
2025-05-21T07:12:58.757113,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:15:05.854713,SPY,589.0,588.0,0.35,1.0,submitted
2025-05-21T07:15:10.119593,QQQ,518.0,517.0,1.9699999999999998,1.0,submitted
2025-05-21T07:15:13.892266,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:17:20.794658,SPY,589.0,588.0,0.29000000000000004,1.0,submitted
2025-05-21T07:17:25.012986,QQQ,518.0,517.0,2.07,1.0,submitted
2025-05-21T07:17:28.545197,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:19:35.412182,SPY,589.0,588.0,0.29000000000000004,1.0,submitted
2025-05-21T07:19:39.592698,QQQ,518.0,517.0,2.07,1.0,submitted
2025-05-21T07:19:43.140118,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:21:50.015139,SPY,589.0,588.0,0.2005,1.0,submitted
2025-05-21T07:21:54.363675,QQQ,518.0,517.0,2.1799999999999997,1.0,submitted
2025-05-21T07:21:58.056205,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:24:05.331682,SPY,589.0,588.0,0.25,1.0,submitted
2025-05-21T07:24:09.738981,QQQ,518.0,517.0,2.11,1.0,submitted
2025-05-21T07:24:13.546032,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:26:20.746518,SPY,588.0,587.0,0.22999999999999998,1.0,submitted
2025-05-21T07:26:25.024130,QQQ,518.0,517.0,2.13,1.0,submitted
2025-05-21T07:26:28.537519,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:28:35.607977,SPY,589.0,588.0,0.31999999999999995,1.0,submitted
2025-05-21T07:28:39.890969,QQQ,518.0,517.0,2.1199999999999997,1.0,submitted
2025-05-21T07:28:43.482709,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:30:51.994172,SPY,589.0,588.0,0.27,1.0,submitted
2025-05-21T07:30:58.214549,QQQ,518.0,517.0,2.1599999999999997,1.0,submitted
2025-05-21T07:31:02.144381,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:33:11.164044,SPY,588.0,587.0,0.26,1.0,submitted
2025-05-21T07:33:16.000987,QQQ,518.0,517.0,2.0799999999999996,1.0,submitted
2025-05-21T07:33:20.496961,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:35:44.139272,SPY,588.0,587.0,0.261,1.0,submitted
2025-05-21T07:35:58.214366,QQQ,518.0,517.0,2.1149999999999998,1.0,submitted
2025-05-21T07:36:08.263597,IWM,206.0,205.0,0.255,1.0,submitted
2025-05-21T07:38:16.066822,SPY,588.0,587.0,0.27,1.0,submitted
2025-05-21T07:38:22.106735,QQQ,518.0,517.0,1.9699999999999998,1.0,submitted
2025-05-21T07:38:26.281187,IWM,206.0,205.0,0.255,1.0,submitted
2025-05-21T07:40:33.725839,SPY,589.0,588.0,0.25,1.0,submitted
2025-05-21T07:40:38.011491,QQQ,518.0,517.0,2.2499999999999996,1.0,submitted
2025-05-21T07:40:41.673913,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:42:49.946140,SPY,589.0,588.0,0.30399999999999994,1.0,submitted
2025-05-21T07:42:55.143908,QQQ,518.0,517.0,2.17,1.0,submitted
2025-05-21T07:42:59.183192,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:45:07.393763,SPY,588.0,587.0,0.25949999999999995,1.0,submitted
2025-05-21T07:45:12.265511,QQQ,518.0,517.0,2.0949999999999998,1.0,submitted
2025-05-21T07:45:19.308734,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:47:27.266211,SPY,588.0,587.0,0.25950000000000006,1.0,submitted
2025-05-21T07:47:31.881799,QQQ,518.0,517.0,2.1199999999999997,1.0,submitted
2025-05-21T07:47:35.807272,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:49:42.770727,SPY,588.0,587.0,0.24,1.0,submitted
2025-05-21T07:49:46.993313,QQQ,518.0,517.0,2.155,1.0,submitted
2025-05-21T07:49:50.632105,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:51:57.619382,SPY,589.0,588.0,0.27,1.0,submitted
2025-05-21T07:52:01.917893,QQQ,518.0,517.0,2.2199999999999998,1.0,submitted
2025-05-21T07:52:05.399097,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:54:12.325085,SPY,589.0,588.0,0.2849999999999999,1.0,submitted
2025-05-21T07:54:16.559086,QQQ,518.0,517.0,2.28,1.0,submitted
2025-05-21T07:54:20.264376,IWM,207.0,206.0,0.665,1.0,submitted
2025-05-21T07:56:39.676078,SPY,589.0,588.0,0.2905,1.0,submitted
2025-05-21T07:56:53.145037,QQQ,518.0,517.0,2.38,1.0,submitted
