timestamp,symbol,short_strike,long_strike,credit,spread_width,status
2025-05-09T06:53:39.647750,SPY,565.0,562.5,0.6699999999999999,2.5,submitted
2025-05-09T06:53:44.043417,QQQ,489.0,486.0,0.8354999999999999,3.0,submitted
2025-05-09T06:53:45.259471,TSLA,297.5,292.5,1.525,5.0,submitted
2025-05-09T06:53:47.905398,MSFT,437.5,435.0,0.7155,2.5,submitted
2025-05-09T06:53:49.122749,NVDA,117.0,116.0,0.30999999999999994,1.0,submitted
2025-05-09T06:53:51.137193,META,600.0,592.5,2.3,7.5,submitted
2025-05-09T06:53:53.253670,AMD,102.0,101.0,0.32049999999999995,1.0,submitted
2025-05-09T06:54:06.466537,XLE,82.0,81.5,0.1595,0.5,submitted
2025-05-09T07:04:23.308642,SPY,566.0,564.0,0.55,2.0,submitted
2025-05-09T07:04:28.070901,QQQ,490.0,487.5,0.675,2.5,submitted
2025-05-09T07:04:36.071436,META,600.0,595.0,1.685,5.0,submitted
2025-05-09T07:05:03.816109,GDX,49.0,48.5,0.11450000000000002,0.5,submitted
2025-05-09T07:15:15.097614,SPY,566.0,563.0,0.8260000000000001,3.0,submitted
2025-05-09T07:15:20.036423,QQQ,490.0,488.0,0.625,2.0,submitted
2025-05-09T07:15:25.767145,NVDA,117.0,116.0,0.30500000000000005,1.0,submitted
2025-05-09T07:15:27.858499,META,597.5,592.5,1.3205,5.0,submitted
2025-05-09T07:15:40.482121,XLE,82.0,81.5,0.15999999999999998,0.5,submitted
2025-05-09T07:15:55.436602,GDX,49.0,48.5,0.09,0.5,submitted
2025-05-09T07:26:03.774251,SPY,564.0,562.0,0.5200000000000002,2.0,submitted
2025-05-09T07:26:08.222692,QQQ,487.5,486.0,0.41000000000000003,1.5,submitted
2025-05-09T07:26:12.595069,MSFT,437.5,435.0,0.745,2.5,submitted
2025-05-09T07:26:13.845999,NVDA,116.0,115.0,0.25949999999999995,1.0,submitted
2025-05-09T07:26:15.987067,META,595.0,590.0,1.7999999999999998,5.0,submitted
2025-05-09T07:26:24.793614,IWM,201.0,200.0,0.38,1.0,submitted
2025-05-09T07:36:49.248069,SPY,562.0,560.0,0.5500000000000002,2.0,submitted
2025-05-09T07:36:53.785493,QQQ,486.0,483.0,0.8650000000000001,3.0,submitted
2025-05-09T07:36:54.971742,TSLA,297.5,292.5,1.16,5.0,submitted
2025-05-09T07:36:59.088281,NVDA,115.0,114.0,0.27949999999999997,1.0,submitted
2025-05-09T07:37:01.241076,META,592.5,587.5,1.6499999999999997,5.0,submitted
2025-05-09T07:37:16.150697,IWM,200.0,199.0,0.2995,1.0,submitted
2025-05-09T07:37:29.650926,GDX,49.5,49.0,0.15500000000000003,0.5,submitted
2025-05-09T07:47:38.833057,SPY,562.5,560.0,0.6499999999999999,2.5,submitted
2025-05-09T07:47:43.980424,QQQ,486.0,483.0,0.7899999999999999,3.0,submitted
2025-05-09T07:47:45.273856,TSLA,297.5,292.5,1.0899999999999999,5.0,submitted
2025-05-09T07:47:49.846033,NVDA,115.0,114.0,0.31000000000000005,1.0,submitted
2025-05-09T07:47:52.279519,META,592.5,587.5,1.4255,5.0,submitted
2025-05-09T07:48:09.497717,XLE,82.0,81.5,0.09000000000000001,0.5,submitted
2025-05-09T07:58:27.726773,SPY,563.0,561.0,0.485,2.0,submitted
2025-05-09T07:58:32.445363,QQQ,487.0,485.0,0.575,2.0,submitted
2025-05-09T07:58:41.086545,META,595.0,590.0,1.2145000000000001,5.0,submitted
2025-05-09T07:58:43.367427,AMD,102.0,101.0,0.25499999999999995,1.0,submitted
2025-05-09T07:58:54.471046,XLE,82.0,81.5,0.15000000000000002,0.5,submitted
2025-05-09T07:59:03.909098,GDX,49.5,49.0,0.08000000000000002,0.5,submitted
2025-05-09T08:09:13.134032,SPY,564.0,562.0,0.5300000000000002,2.0,submitted
2025-05-09T08:09:18.104455,QQQ,487.5,486.0,0.43000000000000005,1.5,submitted
2025-05-09T08:09:42.397622,IWM,201.0,200.0,0.29500000000000004,1.0,submitted
2025-05-09T08:20:08.531038,SPY,564.0,562.0,0.5899999999999999,2.0,submitted
2025-05-09T08:20:13.485591,QQQ,487.0,485.0,0.48949999999999994,2.0,submitted
2025-05-09T08:20:22.071183,META,597.5,592.5,1.5500000000000003,5.0,submitted
2025-05-09T08:20:42.384904,XLE,82.0,81.5,0.14950000000000002,0.5,submitted
2025-05-09T08:31:00.903068,SPY,563.0,561.0,0.49450000000000005,2.0,submitted
2025-05-09T08:31:05.903787,QQQ,487.0,484.0,0.8950000000000001,3.0,submitted
2025-05-09T08:31:11.931104,NVDA,116.0,115.0,0.3105,1.0,submitted
2025-05-09T08:31:16.912246,AMD,102.0,101.0,0.225,1.0,submitted
2025-05-09T08:31:23.572776,IWM,200.0,199.0,0.25,1.0,submitted
2025-05-09T08:41:46.586429,SPY,563.0,561.0,0.43000000000000005,2.0,submitted
2025-05-09T08:41:51.494443,QQQ,487.0,485.0,0.6150000000000001,2.0,submitted
2025-05-09T08:41:52.979267,TSLA,297.5,292.5,1.41,5.0,submitted
2025-05-09T08:41:57.412046,NVDA,116.0,115.0,0.18999999999999997,1.0,submitted
2025-05-09T08:42:02.317462,AMD,102.0,101.0,0.275,1.0,submitted
2025-05-09T08:42:16.661974,XLE,82.0,81.5,0.09499999999999999,0.5,submitted
2025-05-09T08:52:35.198553,SPY,564.0,562.5,0.36,1.5,submitted
2025-05-09T08:52:40.028248,QQQ,487.5,485.0,0.605,2.5,submitted
2025-05-09T08:52:41.503350,TSLA,297.5,295.0,0.6955000000000002,2.5,submitted
2025-05-09T08:52:48.829790,META,597.5,592.5,1.2550000000000001,5.0,submitted
2025-05-09T08:52:51.182141,AMD,102.0,101.0,0.26,1.0,submitted
2025-05-09T08:53:02.381116,XLE,82.0,81.5,0.10999999999999999,0.5,submitted
2025-05-09T09:03:26.818484,SPY,564.0,562.0,0.63,2.0,submitted
2025-05-09T09:03:31.806416,QQQ,487.0,485.0,0.5505,2.0,submitted
2025-05-09T09:03:33.282283,TSLA,297.5,292.5,1.3050000000000002,5.0,submitted
2025-05-09T09:03:37.920265,NVDA,116.0,115.0,0.22999999999999998,1.0,submitted
2025-05-09T09:03:40.254687,META,597.5,592.5,1.4999999999999998,5.0,submitted
2025-05-09T09:03:42.705775,AMD,102.0,101.0,0.25949999999999995,1.0,submitted
2025-05-09T09:14:09.455542,SPY,563.0,561.0,0.46449999999999997,2.0,submitted
2025-05-09T09:14:14.408311,QQQ,486.0,484.0,0.4754999999999999,2.0,submitted
2025-05-09T09:14:20.428004,NVDA,116.0,115.0,0.31999999999999995,1.0,submitted
2025-05-09T09:14:22.905674,META,595.0,590.0,1.2295000000000003,5.0,submitted
2025-05-09T09:14:38.684279,IWM,200.0,199.0,0.27999999999999997,1.0,submitted
2025-05-09T09:14:40.016018,XLE,82.0,81.5,0.08,0.5,submitted
2025-05-09T09:25:01.456251,SPY,563.0,562.0,0.31000000000000005,1.0,submitted
2025-05-09T09:25:06.465546,QQQ,487.0,485.0,0.6199999999999999,2.0,submitted
2025-05-09T09:25:13.088714,NVDA,116.0,115.0,0.25,1.0,submitted
2025-05-09T09:25:15.460163,META,595.0,590.0,1.2850000000000001,5.0,submitted
2025-05-09T09:25:24.692095,IWM,200.0,199.0,0.27,1.0,submitted
2025-05-09T09:35:50.381990,SPY,563.0,561.0,0.4505,2.0,submitted
2025-05-09T09:36:05.586344,META,595.0,592.5,0.615,2.5,submitted
2025-05-09T09:36:22.426610,XLE,82.0,81.5,0.11499999999999999,0.5,submitted
2025-05-09T09:46:40.749488,SPY,562.5,561.0,0.4,1.5,submitted
2025-05-09T09:46:46.067083,QQQ,486.0,484.0,0.525,2.0,submitted
2025-05-09T09:46:54.975212,META,595.0,592.5,0.655,2.5,submitted
2025-05-09T09:47:10.542286,IWM,200.0,199.0,0.325,1.0,submitted
2025-05-09T09:47:15.163656,XLE,82.0,81.5,0.08,0.5,submitted
2025-05-09T09:57:33.735844,SPY,562.5,561.0,0.4205,1.5,submitted
2025-05-09T09:57:38.750439,QQQ,486.0,484.0,0.45999999999999996,2.0,submitted
2025-05-09T09:57:44.839440,NVDA,116.0,115.0,0.19,1.0,submitted
2025-05-09T09:57:46.989418,META,595.0,590.0,1.3995,5.0,submitted
2025-05-09T09:57:56.371655,IWM,200.0,199.0,0.315,1.0,submitted
2025-05-09T10:08:22.351232,SPY,562.5,561.0,0.38999999999999996,1.5,submitted
2025-05-09T10:08:27.244575,QQQ,486.0,484.0,0.5544999999999999,2.0,submitted
2025-05-09T10:08:49.253651,IWM,200.0,199.0,0.235,1.0,submitted
2025-05-09T10:19:12.215179,SPY,563.0,561.0,0.39499999999999996,2.0,submitted
2025-05-09T10:19:17.095051,QQQ,487.0,485.0,0.5494999999999999,2.0,submitted
2025-05-09T10:30:07.620079,SPY,563.0,562.0,0.3105,1.0,submitted
2025-05-09T10:41:02.613999,SPY,564.0,562.5,0.43500000000000005,1.5,submitted
2025-05-09T10:41:07.517020,QQQ,487.0,485.0,0.455,2.0,submitted
2025-05-09T10:41:08.997404,TSLA,297.5,295.0,0.555,2.5,submitted
2025-05-09T10:51:52.736063,SPY,564.0,563.0,0.31000000000000005,1.0,submitted
2025-05-09T10:51:58.509240,QQQ,487.5,486.0,0.41000000000000003,1.5,submitted
2025-05-09T11:02:53.201191,QQQ,487.5,486.0,0.31499999999999995,1.5,submitted
2025-05-09T11:13:42.504205,SPY,564.0,563.0,0.22949999999999993,1.0,submitted
2025-05-09T11:13:47.261758,QQQ,487.5,486.0,0.35,1.5,submitted
2025-05-09T11:13:55.737600,META,592.5,590.0,0.7099999999999997,2.5,submitted
2025-05-09T11:24:32.718236,SPY,564.0,562.5,0.4105,1.5,submitted
2025-05-09T11:24:37.393277,QQQ,487.0,486.0,0.25,1.0,submitted
2025-05-09T11:35:29.794238,SPY,564.0,563.0,0.30999999999999994,1.0,submitted
2025-05-09T11:35:34.275428,QQQ,487.5,486.0,0.4205,1.5,submitted
2025-05-09T11:35:35.553978,TSLA,297.5,295.0,0.595,2.5,submitted
2025-05-09T11:35:42.218286,META,592.5,590.0,0.7349999999999999,2.5,submitted
2025-05-09T11:46:21.381755,SPY,564.0,563.0,0.22999999999999998,1.0,submitted
2025-05-09T11:46:26.068302,QQQ,487.5,486.0,0.36,1.5,submitted
2025-05-09T11:57:27.507648,META,592.5,590.0,0.7000000000000001,2.5,submitted
2025-05-09T12:08:38.020410,SPY,565.0,564.0,0.2445,1.0,submitted
2025-05-09T12:09:13.311362,QQQ,488.0,487.0,0.23,1.0,submitted
